time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1975-12-03T04:08:44.950Z,36.9745,-121.622,4.204,2.61,md,25,65,0.03604,0.07,nc,nc1027786,2016-12-15T04:45:04.029Z,"5 km SW of Gilroy, California",earthquake,0.21,0.47,0.32,5,reviewed,nc,nc
1975-12-03T03:00:33.300Z,36.54,-89.57,5,2.8,mlg,,,,,nm,nm600309,2016-04-14T12:59:51.920Z,"4 km SE of Howardville, Missouri",earthquake,,,,,reviewed,nm,nm
1975-12-03T01:33:12.020Z,39.3971667,-121.5125,4.4,2.73,md,14,75,0.02973,0.06,nc,nc1027784,2016-12-15T04:44:56.097Z,"Northern California",earthquake,0.28,0.6,0.18,7,reviewed,nc,nc
1975-12-02T07:50:39.300Z,31.821,-115.831,9.13,2.95,mh,0,259,0.8307,0.606,ci,ci3006488,2016-01-29T21:31:08.730Z,"70km E of Maneadero, B.C., MX",earthquake,,12.223,,13,reviewed,ci,ci
1975-12-01T12:44:22.280Z,36.9095,-121.4761667,4.545,2.64,md,48,45,0.04144,0.16,nc,nc1027763,2016-12-15T04:43:38.700Z,"8 km NE of San Juan Bautista, California",earthquake,0.23,0.59,0.53,14,reviewed,nc,nc
1975-12-01T09:54:13.810Z,40.5151667,-124.6665,22.777,2.56,md,14,290,0.3117,0.05,nc,nc1027761,2016-12-15T04:43:29.419Z,"near the coast of Northern California",earthquake,3.84,2.06,,1,reviewed,nc,nc
1975-12-01T06:53:51.740Z,37.8305,-121.9856667,7.469,2.53,md,26,47,0.05045,0.08,nc,nc1027758,2016-12-15T04:43:18.548Z,"1 km NE of Danville, California",earthquake,0.2,0.38,0.22,6,reviewed,nc,nc
1975-12-01T00:44:20.850Z,36.5866667,-121.1856667,5.651,2.62,md,43,38,0.01261,0.06,nc,nc1027757,2016-12-15T04:43:13.620Z,"21 km NE of Soledad, California",earthquake,0.18,0.49,0.06,6,reviewed,nc,nc
1975-11-30T15:09:31.160Z,36.5856667,-121.1846667,6.101,3.02,md,23,42,0.01171,0.04,nc,nc1027751,2016-12-15T04:42:50.211Z,"21 km NE of Soledad, California",earthquake,0.21,0.54,0.46,3,reviewed,nc,nc
1975-11-30T10:48:22.000Z,49.355,-123.506,32,4.7,mb,,,,,us,usp0000dst,2014-11-06T23:21:32.849Z,"4 km S of Gibsons, Canada",earthquake,,,,,reviewed,us,us
1975-11-30T10:23:20.970Z,39.5188333,-121.4925,4.204,3.09,md,15,64,0.01712,0.06,nc,nc1027747,2016-12-15T04:42:35.488Z,"1 km WNW of Oroville East, California",earthquake,0.26,0.61,0.06,6,reviewed,nc,nc
1975-11-30T10:19:01.950Z,33.991,-116.591,7.53,2.76,mh,0,32,,0.262,ci,ci3006480,2016-01-29T21:47:44.370Z,"6km S of Morongo Valley, CA",earthquake,,3.723,,16,reviewed,ci,ci
1975-11-30T05:50:15.280Z,36.7873333,-121.2455,8.096,3.01,md,41,51,0.05225,0.07,nc,nc1027745,2016-12-15T04:42:26.510Z,"6 km E of Tres Pinos, California",earthquake,0.22,0.39,0.31,4,reviewed,nc,nc
1975-11-30T00:14:30.150Z,34.056,-117.256,14.97,2.52,mh,0,54.9,,0.199,ci,ci3006479,2016-01-29T20:59:48.380Z,"1km NNE of Loma Linda, CA",earthquake,,0.112,,14,reviewed,ci,ci
1975-11-29T23:31:22.950Z,37.0831667,-121.503,7.759,3.17,md,71,78,0.04595,0.07,nc,nc1027743,2016-12-15T04:42:13.450Z,"9 km E of San Martin, California",earthquake,0.19,0.43,0.14,8,reviewed,nc,nc
1975-11-29T19:31:52.490Z,32.17,-115.474,14,3.66,mh,0,229,0.5235,0.474,ci,ci3006476,2016-01-29T21:47:43.350Z,"29km WSW of Alberto Oviedo Mota, B.C., MX",earthquake,,,,16,reviewed,ci,ci
1975-11-29T18:38:35.040Z,32.148,-115.481,12,3.02,mh,0,231.1,0.5413,0.393,ci,ci3006475,2016-01-29T21:15:18.190Z,"31km WSW of Alberto Oviedo Mota, B.C., MX",earthquake,,,,10,reviewed,ci,ci
1975-11-29T14:29:40.900Z,34.521,-97.347,5,3.5,lg,,,,,us,usp0000dsb,2018-06-04T20:43:45.000Z,"6 km S of Katie, Oklahoma",earthquake,,,,,reviewed,us,slm
1975-11-29T11:44:15.680Z,33.492,-116.482,14.25,3.09,ml,0,61.1,,0.297,ci,ci3006472,2016-01-29T21:47:42.780Z,"19km ESE of Anza, CA",earthquake,,0.416,,4,reviewed,ci,ci
1975-11-29T09:42:18.840Z,32.1,-115.496,14.07,3.18,mh,0,235.3,0.5814,0.445,ci,ci3006469,2016-01-29T20:59:47.850Z,"34km WSW of Alberto Oviedo Mota, B.C., MX",earthquake,,3.171,,10,reviewed,ci,ci
1975-11-29T08:17:03.260Z,37.6441667,-118.452,5.919,3.2,ml,16,289,0.3333,0.1,nc,nc1027735,2016-12-15T04:41:44.507Z,"19 km S of Benton, California",earthquake,0.81,6.32,,0,reviewed,nc,nc
1975-11-29T07:53:36.310Z,32.049,-115.501,6,2.8,md,0,239.6,0.6283,0.515,ci,ci3006466,2016-01-29T20:59:47.350Z,"37km WSW of Alberto Oviedo Mota, B.C., MX",earthquake,,,,0,reviewed,ci,ci
1975-11-29T07:38:45.010Z,31.986,-115.532,6,2.7,md,0,263.2,0.6816,0.43,ci,ci3006465,2016-01-29T20:59:46.850Z,"43km SW of Alberto Oviedo Mota, B.C., MX",earthquake,,,,0,reviewed,ci,ci
1975-11-29T05:44:12.770Z,32.239,-115.089,6,2.97,mh,0,225.1,0.3713,0.401,ci,ci3006463,2016-01-29T21:55:20.780Z,"6km SSE of Guadalupe Victoria, B.C., MX",earthquake,,,,5,reviewed,ci,ci
1975-11-29T05:11:28.130Z,31.978,-115.52,6,2.8,md,0,244.8,0.6918,0.489,ci,ci3006462,2016-01-29T21:47:42.280Z,"43km SW of Alberto Oviedo Mota, B.C., MX",earthquake,,,,0,reviewed,ci,ci
1975-11-29T02:38:33.650Z,36.702,-121.3296667,2.83,3.53,md,62,34,0.01351,0.08,nc,nc1027730,2016-12-15T04:41:20.330Z,"9 km S of Tres Pinos, California",earthquake,0.17,0.37,0.31,17,reviewed,nc,nc
1975-11-27T23:59:21.010Z,39.4265,-121.5293333,7.576,2.61,md,14,76,0.03694,0.05,nc,nc1027709,2016-12-15T04:39:58.456Z,"1 km SE of Palermo, California",earthquake,0.34,0.59,,1,reviewed,nc,nc
1975-11-27T03:42:28.250Z,36.7151667,-122.0491667,3.073,2.72,md,65,199,0.2784,0.13,nc,nc1027697,2016-12-15T04:39:12.340Z,"16 km NW of Pacific Grove, California",earthquake,0.52,4.63,0.24,17,reviewed,nc,nc
1975-11-26T18:00:52.790Z,36.8883333,-121.0221667,4.743,2.57,md,22,145,0.1622,0.06,nc,nc1027691,2016-12-15T04:38:50.709Z,"24 km SW of Los Banos, California",earthquake,0.29,2.36,0.4,5,reviewed,nc,nc
1975-11-26T16:34:37.880Z,36.814,-121.1351667,5.311,3.5,md,56,75,0.06577,0.09,nc,nc1027689,2016-12-15T04:38:38.840Z,"16 km E of Tres Pinos, California",earthquake,0.21,0.85,0.66,15,reviewed,nc,nc
1975-11-26T12:51:53.370Z,39.403,-121.506,3.331,3.16,md,15,75,0.02523,0.05,nc,nc1027682,2016-12-15T04:38:12.637Z,"4 km SE of Palermo, California",earthquake,0.3,0.99,0.17,12,reviewed,nc,nc
1975-11-26T09:11:19.960Z,36.267,-120.8473333,6.792,2.66,md,17,105,0.06577,0.09,nc,nc1027670,2016-12-15T04:37:54.629Z,"21 km NE of San Lucas, California",earthquake,0.27,0.56,0.22,4,reviewed,nc,nc
1975-11-26T06:32:27.880Z,34.294,-116.334,5.51,2.77,mh,0,48.1,,0.203,ci,ci3006454,2016-01-29T21:31:07.220Z,"18km N of Joshua Tree, CA",earthquake,,18.399,,19,reviewed,ci,ci
1975-11-26T01:55:35.000Z,47.67,-70.07,9,2.7,ml,,,,,us,usp0000dqr,2014-11-06T23:21:32.807Z,"6 km ENE of La Malbaie, Canada",earthquake,,,,,reviewed,c,ott
1975-11-26T01:51:04.320Z,36.1371667,-120.7331667,-0.602,3.03,md,8,162,0.05586,0.04,nc,nc1027665,2016-12-15T04:37:39.514Z,"20 km NE of San Ardo, California",earthquake,0.5,4.81,0.27,3,reviewed,nc,nc
1975-11-25T23:29:14.000Z,47.62,-70.09,9,2.9,ml,,,,,us,usp0000dqp,2014-11-06T23:21:32.806Z,"6 km SE of La Malbaie, Canada",earthquake,,,,,reviewed,c,ott
1975-11-25T22:49:53.260Z,36.8463333,-121.4316667,1.745,3.47,md,58,30,0.02252,0.1,nc,nc1027661,2016-12-15T04:37:12.600Z,"2 km WSW of Hollister, California",earthquake,0.17,0.73,0.37,11,reviewed,nc,nc
1975-11-25T15:17:33.700Z,34.873,-82.958,5,3.2,lg,,,,,us,usp0000dqj,2014-11-06T23:21:32.804Z,"2 km SE of Salem, South Carolina",earthquake,,,,,reviewed,us,slm
1975-11-25T04:48:34.860Z,31.758,-115.798,12,3.92,ml,0,250.4,0.8908,0.528,ci,ci3006447,2016-01-29T21:47:40.880Z,"73km E of Maneadero, B.C., MX",earthquake,,,,7,reviewed,ci,ci
1975-11-24T20:00:05.370Z,37.12,-121.5648333,3.315,2.9,md,24,98,0.06396,0.08,nc,nc1027647,2016-12-15T04:36:11.639Z,"5 km NE of San Martin, California",earthquake,0.23,0.61,0.14,6,reviewed,nc,nc
1975-11-24T17:31:49.020Z,32.895,-116.235,15.76,2.7,mh,0,194.2,,0.18,ci,ci3006446,2016-01-29T21:15:15.760Z,"29km ENE of Pine Valley, CA",earthquake,,30.913,,10,reviewed,ci,ci
1975-11-24T14:52:47.200Z,32.022,-115.47,6,2.8,md,0,258.5,0.6621,0.335,ci,ci3006445,2016-01-29T20:59:44.920Z,"36km SW of Alberto Oviedo Mota, B.C., MX",earthquake,,,,0,reviewed,ci,ci
1975-11-23T21:42:07.160Z,39.404,-121.5023333,3.448,2.77,md,13,77,0.02162,0.05,nc,nc1027637,2016-12-15T04:35:46.182Z,"4 km SE of Palermo, California",earthquake,0.31,1.05,0.07,5,reviewed,nc,nc
1975-11-23T07:32:53.560Z,39.4031667,-121.501,3.478,3.03,md,14,78,0.02162,0.04,nc,nc1027630,2016-12-15T04:35:20.041Z,"4 km SE of Palermo, California",earthquake,0.33,1.13,0.06,6,reviewed,nc,nc
1975-11-23T04:50:52.900Z,34.874,-118.972,6,2.56,ml,0,139.7,,0.391,ci,ci3006438,2016-01-29T20:59:43.930Z,"6km NNW of Frazier Park, CA",earthquake,,,,4,reviewed,ci,ci
1975-11-23T04:37:29.460Z,36.474,-121.042,2.343,3.06,md,18,73,0.04505,0.08,nc,nc1027628,2016-12-15T04:35:12.039Z,"24 km NE of Greenfield, California",earthquake,0.33,0.66,0.38,7,reviewed,nc,nc
1975-11-22T19:11:44.530Z,34.273,-116.344,2.77,2.74,mh,0,40.6,,0.312,ci,ci3006435,2016-01-29T21:47:40.350Z,"16km N of Joshua Tree, CA",earthquake,,0.501,,16,reviewed,ci,ci
1975-11-22T18:45:32.230Z,31.996,-115.643,6,2.87,mh,0,342.9,1.106,0.258,ci,ci3006434,2016-01-29T20:59:43.440Z,"52km WSW of Alberto Oviedo Mota, B.C., MX",earthquake,,,,9,reviewed,ci,ci
1975-11-22T16:22:51.790Z,41.1026667,-124.4601667,22.353,2.51,md,5,319,0.3649,0.12,nc,nc1027622,2016-12-15T04:34:53.019Z,"27 km W of Trinidad, California",earthquake,8.65,9.29,,1,reviewed,nc,nc
1975-11-22T14:47:28.710Z,34.332,-118.306,9.59,2.71,ml,0,102.2,,0.224,ci,ci3006431,2016-01-29T21:15:14.740Z,"8km N of Sunland, CA",earthquake,,1.095,,3,reviewed,ci,ci
1975-11-22T12:20:47.230Z,40.594,-124.6076667,32.835,3.21,md,9,309,0.2982,0.13,nc,nc1027618,2016-12-15T04:34:37.586Z,"29 km W of Ferndale, California",earthquake,9.38,4.38,,1,reviewed,nc,nc
1975-11-22T08:54:57.560Z,39.4426667,-123.2716667,-0.746,2.5,md,18,311,0.4477,0.32,nc,nc1027613,2016-12-15T04:34:14.332Z,"8 km ENE of Willits, California",earthquake,10.17,3.3,0.22,6,reviewed,nc,nc
1975-11-22T08:33:56.170Z,39.4275,-123.3035,9.504,3.1,ml,27,165,0.4459,0.09,nc,nc1027611,2016-12-15T04:34:10.523Z,"4 km ENE of Willits, California",earthquake,1.47,0.98,,0,reviewed,nc,nc
1975-11-22T03:53:24.190Z,31.864,-115.497,6,3.1,md,0,277.4,0.8068,0.416,ci,ci3006430,2016-01-29T21:47:39.920Z,"51km SW of Alberto Oviedo Mota, B.C., MX",earthquake,,,,0,reviewed,ci,ci
1975-11-21T05:07:04.160Z,34.293,-116.333,3.11,2.88,mh,0,77.8,,0.174,ci,ci3006427,2016-01-29T20:59:42.890Z,"18km N of Joshua Tree, CA",earthquake,,0.422,,21,reviewed,ci,ci
1975-11-20T22:15:30.640Z,40.3021667,-124.5203333,28.008,2.87,md,15,309,0.2,0.06,nc,nc1027599,2016-12-15T04:33:33.310Z,"37 km SW of Ferndale, California",earthquake,2.72,1.26,0.02,15,reviewed,nc,nc
1975-11-20T07:00:02.490Z,40.256,-124.5096667,9.3,2.76,md,13,312,0.2189,0.11,nc,nc1027588,2016-12-15T04:32:56.572Z,"41 km SSW of Ferndale, California",earthquake,2.3,1.07,0.02,14,reviewed,nc,nc
1975-11-20T05:51:43.260Z,35.9875,-120.5453333,1.052,2.62,md,10,134,0.07117,0.09,nc,nc1027587,2016-12-15T04:32:52.899Z,"14 km NW of Parkfield, California",earthquake,0.37,8.98,0.08,3,reviewed,nc,nc
1975-11-20T01:34:21.930Z,36.9408333,-121.4331667,4.911,2.57,md,48,40,0.04865,0.08,nc,nc1027582,2016-12-15T04:32:27.880Z,"10 km NNW of Hollister, California",earthquake,0.15,0.49,0.3,10,reviewed,nc,nc
1975-11-19T17:37:31.390Z,36.9056667,-121.4725,6.88,3,md,32,39,0.03694,0.13,nc,nc1027578,2016-12-15T04:32:08.169Z,"8 km NW of Hollister, California",earthquake,0.25,0.6,0.44,9,reviewed,nc,nc
1975-11-19T16:15:29.550Z,35.9828333,-120.541,3.031,2.57,md,10,134,0.06577,0.07,nc,nc1027576,2016-12-15T04:32:00.592Z,"13 km NW of Parkfield, California",earthquake,0.35,1.57,0.05,3,reviewed,nc,nc
1975-11-19T10:54:24.920Z,40.2823333,-124.5433333,9.493,2.57,md,8,315,0.2252,0.07,nc,nc1027568,2016-12-15T04:31:35.287Z,"40 km SW of Ferndale, California",earthquake,2.21,0.86,,1,reviewed,nc,nc
1975-11-19T10:17:00.290Z,40.2218333,-124.5883333,7.778,3,ml,14,316,0.2874,0.15,nc,nc1027567,2016-12-15T04:31:31.605Z,"48 km SW of Ferndale, California",earthquake,4.27,2.6,,0,reviewed,nc,nc
1975-11-19T04:47:27.700Z,40.4886667,-124.1988333,19.889,2.6,md,13,123,0.04144,0.05,nc,nc1027563,2016-12-15T04:31:16.744Z,"7 km W of Rio Dell, California",earthquake,0.5,0.5,0.06,13,reviewed,nc,nc
1975-11-18T23:39:03.560Z,36.9288333,-121.432,4.165,2.5,md,11,92,0.02793,0.04,nc,nc1027561,2016-12-15T04:31:09.260Z,"8 km NNW of Hollister, California",earthquake,0.34,0.81,0.12,3,reviewed,nc,nc
1975-11-18T18:22:30.040Z,34.295,-116.339,2.86,3.06,ml,0,51.1,,0.158,ci,ci3006418,2016-01-29T21:55:17.830Z,"18km N of Joshua Tree, CA",earthquake,,0.439,,5,reviewed,ci,ci
1975-11-18T16:04:44.870Z,34.049,-117.584,2.76,2.88,mh,0,54.5,,0.346,ci,ci3006417,2016-01-29T21:07:33.730Z,"4km E of Ontario, CA",earthquake,,0.496,,15,reviewed,ci,ci
1975-11-18T13:37:59.520Z,36.9375,-121.434,4.783,4.4,md,55,38,0.03604,0.08,nc,nc1027556,2016-12-15T04:30:49.250Z,"9 km NNW of Hollister, California",earthquake,0.17,0.45,0.19,15,reviewed,nc,nc
1975-11-18T13:12:52.550Z,40.2181667,-124.5863333,7.19,2.53,md,10,319,0.2883,0.12,nc,nc1027555,2016-12-15T04:30:42.786Z,"48 km SW of Ferndale, California",earthquake,2.79,1.78,0.01,11,reviewed,nc,nc
1975-11-18T13:10:43.170Z,39.4633333,-121.4793333,2.034,2.97,md,14,60,0.01171,0.07,nc,nc1027554,2016-12-15T04:30:39.130Z,"5 km S of Oroville East, California",earthquake,0.36,0.84,0.17,6,reviewed,nc,nc
1975-11-18T11:51:48.280Z,38.3268333,-119.1588333,2.528,2.75,md,11,301,0.3369,0.11,nc,nc1027552,2016-12-15T04:30:35.510Z,"10 km NE of Bridgeport, California",earthquake,2.94,9,0.09,10,reviewed,nc,nc
1975-11-18T11:50:33.330Z,36.936,-121.4326667,5.673,3.1,ml,61,39,0.03514,0.1,nc,nc1027551,2016-12-15T04:30:30.150Z,"9 km NNW of Hollister, California",earthquake,0.19,0.52,,0,reviewed,nc,nc
1975-11-18T06:55:48.050Z,40.1893333,-124.6981667,0.584,2.62,md,8,327,0.3748,0.12,nc,nc1027548,2016-12-15T04:30:16.174Z,"56 km WNW of Shelter Cove, California",earthquake,7.03,9.38,0.02,9,reviewed,nc,nc
1975-11-18T06:03:36.130Z,37.3741667,-121.764,1.602,2.6,md,17,73,0.01622,0.06,nc,nc1027546,2016-12-15T04:30:08.697Z,"4 km E of East Foothills, California",earthquake,0.28,0.38,0.48,5,reviewed,nc,nc
1975-11-18T00:11:55.430Z,40.2525,-124.5705,10.028,3.2,ml,13,313,0.2586,0.13,nc,nc1027541,2016-12-15T04:29:49.993Z,"44 km SW of Ferndale, California",earthquake,7.19,3.53,,0,reviewed,nc,nc
1975-11-17T21:58:48.180Z,40.287,-124.5226667,11.838,3.3,md,11,313,0.209,0.1,nc,nc1027536,2016-12-15T04:29:30.818Z,"38 km SW of Ferndale, California",earthquake,5.51,1.92,0.02,12,reviewed,nc,nc
1975-11-17T21:13:16.480Z,36.9295,-121.4608333,6.253,3.14,md,59,37,0.03964,0.11,nc,nc1027534,2016-12-15T04:29:25.960Z,"10 km NNW of Hollister, California",earthquake,0.2,0.45,0.48,13,reviewed,nc,nc
1975-11-17T20:49:47.450Z,40.3011667,-124.6426667,9.769,2.84,md,12,312,0.2874,0.05,nc,nc1027532,2016-12-15T04:29:10.141Z,"near the coast of Northern California",earthquake,3.98,2.11,0.03,13,reviewed,nc,nc
1975-11-17T08:21:11.100Z,41.955,-112.533,7,3,ml,,,,,us,usp0000dmg,2014-11-06T23:21:32.726Z,"14 km E of Snowville, Utah",earthquake,,,,,reviewed,u,slc
1975-11-17T07:41:24.870Z,36.5573333,-121.1518333,6.082,2.62,md,23,57,0.03514,0.04,nc,nc1027525,2016-12-15T04:28:44.109Z,"21 km NE of Soledad, CA",earthquake,0.2,0.59,0.53,5,reviewed,nc,nc
1975-11-17T02:08:33.200Z,36.787,-121.2446667,8.225,2.71,md,47,52,0.05225,0.06,nc,nc1027524,2016-12-15T04:28:39.250Z,"6 km E of Tres Pinos, California",earthquake,0.18,0.37,0.62,10,reviewed,nc,nc
1975-11-16T23:28:45.360Z,34.523,-116.501,1,2.83,mh,0,86.7,,0.217,ci,ci3006404,2016-01-29T21:15:13.260Z,"38km SW of Ludlow, CA",earthquake,,,,20,reviewed,ci,ci
1975-11-16T19:17:14.620Z,39.4045,-121.5246667,5.356,3.1,md,16,80,0.02883,0.04,nc,nc1027520,2016-12-15T04:28:19.802Z,"3 km SSE of Palermo, California",earthquake,0.33,0.87,0.15,6,reviewed,nc,nc
1975-11-16T15:51:28.160Z,37.296,-121.6615,6.787,2.85,md,56,59,0.03964,0.06,nc,nc1027517,2016-12-15T04:28:07.310Z,"15 km E of Seven Trees, California",earthquake,0.16,0.29,0.49,9,reviewed,nc,nc
1975-11-16T13:23:28.520Z,35.9551667,-120.793,6.352,2.66,md,18,172,0.1027,0.05,nc,nc1027515,2016-12-15T04:27:55.518Z,"10 km N of Bradley, California",earthquake,0.38,0.73,0.57,6,reviewed,nc,nc
1975-11-16T08:35:38.230Z,40.2686667,-124.5301667,10.724,2.53,md,8,319,0.2234,0.14,nc,nc1027511,2016-12-15T04:27:40.982Z,"40 km SSW of Ferndale, California",earthquake,2.25,0.8,0.02,8,reviewed,nc,nc
1975-11-15T23:56:30.730Z,36.8986667,-121.6326667,5.395,3.02,md,64,86,0.03604,0.12,nc,nc1027505,2016-12-15T04:27:17.700Z,"1 km NE of Aromas, California",earthquake,0.24,0.34,0.24,6,reviewed,nc,nc
1975-11-15T22:05:51.520Z,34.289,-116.34,3.4,3.07,ml,0,47.8,,0.15,ci,ci3006388,2016-01-29T21:55:15.860Z,"17km N of Joshua Tree, CA",earthquake,,0.397,,6,reviewed,ci,ci
1975-11-15T21:09:01.140Z,34.296,-116.334,2.84,2.75,mh,0,48.1,,0.154,ci,ci3006387,2016-01-29T21:39:12.700Z,"18km N of Joshua Tree, CA",earthquake,,0.341,,19,reviewed,ci,ci
1975-11-15T13:41:17.030Z,39.4045,-121.5233333,4.916,2.65,md,15,80,0.02883,0.05,nc,nc1027500,2016-12-15T04:26:57.444Z,"3 km SSE of Palermo, California",earthquake,0.29,0.77,0.1,6,reviewed,nc,nc
1975-11-15T07:45:08.410Z,39.26,-122.7105,10.155,2.66,md,13,204,0.1586,0.06,nc,nc1027493,2016-12-15T04:26:31.977Z,"19 km SW of Stonyford, California",earthquake,0.64,1.05,0.12,5,reviewed,nc,nc
1975-11-15T07:43:48.250Z,34.29,-116.338,3.75,3.31,ml,0,41.5,,0.195,ci,ci3006368,2016-01-29T21:15:10.880Z,"17km N of Joshua Tree, CA",earthquake,,0.349,,9,reviewed,ci,ci
1975-11-15T07:08:37.790Z,34.292,-116.332,4.77,2.62,mh,0,41.5,,0.163,ci,ci3006367,2016-01-29T21:39:11.720Z,"18km N of Joshua Tree, CA",earthquake,,1.351,,17,reviewed,ci,ci
1975-11-15T06:33:37.960Z,32.099,-115.481,12.89,3.8,ml,0,235.4,0.5867,0.411,ci,ci3006362,2016-01-29T21:55:12.460Z,"33km WSW of Alberto Oviedo Mota, B.C., MX",earthquake,,2.932,,5,reviewed,ci,ci
1975-11-15T06:20:46.970Z,34.3,-116.331,7.68,3.39,ml,0,41.9,,0.223,ci,ci3006360,2016-01-29T21:07:32.410Z,"18km N of Joshua Tree, CA",earthquake,,1.729,,9,reviewed,ci,ci
1975-11-15T06:13:27.630Z,34.305,-116.331,7.63,4.48,ml,0,40.2,,0.228,ci,ci3006356,2018-06-04T20:43:45.000Z,"19km N of Joshua Tree, CA",earthquake,,2.33,,11,reviewed,ci,ci
1975-11-15T06:06:03.660Z,34.298,-116.334,3.32,3.46,ml,0,39.3,,0.174,ci,ci3006353,2016-01-29T21:39:10.650Z,"18km N of Joshua Tree, CA",earthquake,,0.375,,3,reviewed,ci,ci
1975-11-15T03:45:18.360Z,39.4178333,-121.4965,7.481,2.97,md,15,62,0.01712,0.05,nc,nc1027490,2016-12-15T04:26:21.216Z,"4 km ESE of Palermo, California",earthquake,0.34,0.65,0.08,9,reviewed,nc,nc
1975-11-15T03:35:02.030Z,39.4171667,-121.4993333,7.028,3.8,ml,16,66,0.01892,0.04,nc,nc1027489,2016-12-15T04:26:17.654Z,"3 km ESE of Palermo, California",earthquake,0.35,0.94,,0,reviewed,nc,nc
1975-11-14T10:06:25.190Z,34.451,-116.05,0.01,2.69,mh,0,118.7,,0.321,ci,ci3006344,2016-01-29T21:39:09.210Z,"30km WSW of Amboy, CA",earthquake,,2.259,,13,reviewed,ci,ci
1975-11-14T09:44:15.700Z,34.468,-116.029,5.5,2.59,mh,0,83.3,,0.268,ci,ci3006342,2016-01-29T21:31:00.900Z,"28km WSW of Amboy, CA",earthquake,,33.178,,10,reviewed,ci,ci
1975-11-14T09:33:07.250Z,34.47,-116.02,1,2.73,mh,0,83.3,,0.327,ci,ci3006340,2016-01-29T21:39:08.700Z,"27km WSW of Amboy, CA",earthquake,,,,12,reviewed,ci,ci
1975-11-14T09:29:49.480Z,40.5768333,-124.4291667,22.451,4.8,ml,12,245,0.1685,0.06,nc,nc1027465,2022-04-27T17:27:28.666Z,"13 km W of Ferndale, California",earthquake,1.67,0.72,,0,reviewed,nc,nc
1975-11-14T07:28:23.930Z,36.6376667,-121.2528333,4.072,2.51,md,32,49,0.01081,0.05,nc,nc1027464,2016-12-15T04:24:43.690Z,"17 km SSE of Tres Pinos, California",earthquake,0.18,0.39,0.43,8,reviewed,nc,nc
1975-11-13T14:50:30.930Z,33.356,-116.298,17.05,2.63,mh,0,52.7,,0.21,ci,ci3006332,2016-01-29T21:07:31.390Z,"13km NNE of Borrego Springs, CA",earthquake,,52.801,,13,reviewed,ci,ci
1975-11-13T11:59:58.590Z,47.5016667,-122.2838333,26.885,2.5,md,12,61,,0.13,uw,uw10862178,2016-07-25T00:19:26.180Z,"2 km NNE of Riverton, Washington",earthquake,0.624,0.53,0.22,11,reviewed,uw,uw
1975-11-13T11:46:03.220Z,39.4616667,-121.4923333,2.174,2.5,md,14,54,0.009009,0.07,nc,nc1027457,2016-12-15T04:24:24.313Z,"4 km NE of Palermo, California",earthquake,0.25,0.66,0.19,8,reviewed,nc,nc
1975-11-13T09:07:45.680Z,36.0403333,-120.6008333,3.59,2.6,md,13,69,0.02883,0.1,nc,nc1027455,2016-12-15T04:24:16.686Z,"21 km NW of Parkfield, California",earthquake,0.38,0.72,0.17,3,reviewed,nc,nc
1975-11-13T05:31:09.960Z,39.4036667,-121.5241667,5.552,2.74,md,13,83,0.03784,0.06,nc,nc1027453,2016-12-15T04:24:09.208Z,"3 km SSE of Palermo, California",earthquake,0.26,0.55,0.05,5,reviewed,nc,nc
1975-11-13T02:36:30.210Z,35.7711667,-121.1078333,13.229,4.79,md,26,119,0.0964,0.08,nc,nc1027451,2016-12-15T04:24:01.330Z,"11 km W of Oak Shores, California",earthquake,0.4,0.48,0.4,6,reviewed,nc,nc
1975-11-12T08:49:27.310Z,36.9106667,-121.4691667,5.97,2.61,md,26,56,0.03604,0.11,nc,nc1027440,2016-12-15T04:23:21.635Z,"8 km NW of Hollister, California",earthquake,0.24,0.61,0.12,6,reviewed,nc,nc
1975-11-12T07:01:25.330Z,40.3663333,-124.9671667,7.182,3.4,ml,12,320,0.5207,0.07,nc,nc1027438,2016-12-15T04:23:14.608Z,"64 km WSW of Ferndale, California",earthquake,6.66,5.21,,0,reviewed,nc,nc
1975-11-11T17:53:15.450Z,37.4936667,-121.6615,9.365,2.82,md,40,129,0.1027,0.05,nc,nc1027431,2016-12-15T04:22:49.613Z,"18 km NE of East Foothills, California",earthquake,0.23,0.59,0.3,8,reviewed,nc,nc
1975-11-11T08:10:39.300Z,37.193,-80.839,15,3.2,lg,,,,,us,usp0000dh6,2018-06-04T20:43:45.000Z,"15 km S of Narrows, Virginia",earthquake,,,,,reviewed,us,slm
1975-11-10T21:44:05.530Z,36.5863333,-121.1881667,5.705,2.88,md,21,59,0.01171,0.07,nc,nc1027423,2016-12-15T04:22:20.634Z,"21 km NE of Soledad, California",earthquake,0.24,0.59,0.07,4,reviewed,nc,nc
1975-11-10T11:49:28.130Z,37.5235,-121.7851667,6.897,2.54,md,43,73,0.07027,0.08,nc,nc1027413,2016-12-15T04:21:39.340Z,"12 km SE of Sunol, California",earthquake,0.26,0.75,0.18,10,reviewed,nc,nc
1975-11-10T04:36:54.760Z,39.395,-121.5045,3.691,2.77,md,14,81,0.02793,0.06,nc,nc1027412,2016-12-15T04:21:33.020Z,"5 km SSE of Palermo, California",earthquake,0.33,0.86,0.14,8,reviewed,nc,nc
