time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1997-06-13T19:15:22.230Z,33.552,-118.812,7.587,2.63,mc,0,90.7,,0.342,ci,ci9013158,2016-02-12T19:21:24.934Z,"25km ENE of Santa Barbara Is., California",earthquake,,8.232,,93,reviewed,ci,ci
1997-06-13T19:14:56.120Z,36.647,-121.2606667,3.266,3.16,md,77,61,0.02252,0.07,nc,nc508479,2016-12-26T02:00:46.040Z,"16 km SSE of Tres Pinos, California",earthquake,0.1,0.26,0.11,126,reviewed,nc,nc
1997-06-13T13:44:37.300Z,49.241,-123.618,3.5,3.4,ml,,,,,us,usp00083fq,2016-07-23T17:39:04.040Z,"19 km SSW of Gibsons, Canada",earthquake,,,,,reviewed,pgc,pgc
1997-06-13T11:16:18.780Z,32.606,-115.868,13.024,3.39,ml,0,239.8,0.2085,0.216,ci,ci9013137,2016-02-12T04:13:29.653Z,"18km SE of Ocotillo, California",earthquake,,1.142,,100,reviewed,ci,ci
1997-06-13T10:48:52.380Z,36.6248333,-121.2545,12.91,2.58,md,69,59,0.04505,0.08,nc,nc508438,2016-12-26T01:58:52.480Z,"19 km SSE of Tres Pinos, California",earthquake,0.13,0.21,0.12,77,reviewed,nc,nc
1997-06-13T04:44:04.140Z,31.943,-115.815,5.094,2.79,mc,0,320,0.7479,0.216,ci,ci9013132,2016-02-13T10:29:35.600Z,"68km WSW of Alberto Oviedo Mota, B.C., MX",earthquake,,,,18,reviewed,ci,ci
1997-06-12T15:28:52.120Z,48.2625,-122.1671667,15.377,2.5,md,29,65,,0.15,uw,uw10417268,2016-07-23T17:38:56.720Z,"2 km NNW of Bryant, Washington",earthquake,0.042,0.08,0.07,10,reviewed,uw,uw
1997-06-12T15:14:00.850Z,33.376,-116.28,13.738,2.52,mc,0,49.7,0.1707,0.237,ci,ci9013090,2016-02-11T20:33:18.823Z,"16km NNE of Borrego Springs, California",earthquake,,0.545,,68,reviewed,ci,ci
1997-06-11T07:08:40.710Z,36.818,-118.149,4.417,2.61,mc,0,207.8,0.6773,0.218,ci,ci9012996,2016-02-12T01:42:50.328Z,"5km ENE of Independence, California",earthquake,,,,37,reviewed,ci,ci
1997-06-11T01:41:12.660Z,44.7101667,-110.7923333,8.97,2.63,md,10,120,0.07598,0.22,uu,uu50143830,2018-08-28T15:53:44.520Z,"25 km ENE of West Yellowstone, Montana",earthquake,0.8,1.26,,6,reviewed,uu,uu
1997-06-11T01:35:15.120Z,44.7363333,-110.7996667,5.84,3,ml,13,54,0.06336,0.14,uu,uu50143815,2018-09-13T16:11:40.110Z,"25 km ENE of West Yellowstone, Montana",earthquake,0.42,1.42,0.67,2,reviewed,uu,uu
1997-06-11T01:06:48.670Z,31.794,-115.809,5.62,2.74,mc,0,279,0.8557,0.379,ci,ci9012979,2016-02-11T20:33:15.815Z,"72km E of Maneadero, B.C., MX",earthquake,,,,43,reviewed,ci,ci
1997-06-10T20:40:24.790Z,34.405,-118.446,4.017,2.72,ml,0,18.1,,0.274,ci,ci9012963,2016-02-13T05:25:26.786Z,"6km ESE of Santa Clarita, California",earthquake,,0.112,,95,reviewed,ci,ci
1997-06-10T09:21:45.490Z,34.048,-117.265,14.81,3.19,ml,0,25.6,,0.226,ci,ci9012932,2016-02-12T16:42:24.305Z,"0km W of Loma Linda, California",earthquake,,0.089,,100,reviewed,ci,ci
1997-06-10T01:02:40.090Z,35.983,-117.671,1.285,3.36,ml,0,76,0.03881,0.173,ci,ci9012920,2016-02-11T20:33:09.115Z,"22km ENE of Little Lake, California",earthquake,,0.151,,100,reviewed,ci,ci
1997-06-10T00:11:31.410Z,31.954,-115.791,5.468,2.81,mc,0,250.4,0.7002,0.252,ci,ci3296036,2016-02-13T07:59:51.563Z,"66km WSW of Alberto Oviedo Mota, B.C., MX",earthquake,,,,36,reviewed,ci,ci
1997-06-10T00:11:21.240Z,31.936,-115.803,5.62,2.62,mc,0,255.8,0.7142,0.246,ci,ci9012901,2016-02-12T14:07:49.315Z,"68km WSW of Alberto Oviedo Mota, B.C., MX",earthquake,,,,29,reviewed,ci,ci
1997-06-09T21:46:52.260Z,35.9821667,-117.6718333,1.857,2.5,mh,20,103,0.03842,0.17,ci,ci9012909,2016-02-12T11:32:23.585Z,"22km ENE of Little Lake, California",earthquake,0.37,0.62,,0,reviewed,ci,ci
1997-06-09T17:47:25.230Z,33.259,-116.034,2.527,2.99,ml,0,29.8,,0.209,ci,ci9012878,2016-02-12T16:42:21.382Z,"8km WSW of Salton City, California",earthquake,,0.289,,89,reviewed,ci,ci
1997-06-09T16:54:59.890Z,33.998,-117.14,13.696,2.92,ml,0,28.2,,0.178,ci,ci9012873,2016-02-13T00:24:07.758Z,"8km SSE of Redlands, California",earthquake,,0.26,,100,reviewed,ci,ci
1997-06-08T00:31:41.850Z,35.005,-118.507,4.352,2.74,ml,0,31.8,,0.224,ci,ci9012750,2016-02-11T23:10:10.421Z,"15km SSW of Tehachapi, California",earthquake,,10.496,,94,reviewed,ci,ci
1997-06-08T00:25:04.090Z,35.004,-118.507,4.362,2.61,ml,0,31.8,,0.202,ci,ci9012764,2016-02-12T11:32:09.695Z,"15km SSW of Tehachapi, California",earthquake,,14.19,,7,reviewed,ci,ci
1997-06-07T23:20:10.530Z,31.88,-115.777,5.726,3.15,mc,0,255.4,0.7683,0.411,ci,ci9012741,2016-02-13T05:25:16.096Z,"69km SW of Alberto Oviedo Mota, B.C., MX",earthquake,,,,104,reviewed,ci,ci
1997-06-07T18:35:11.450Z,31.934,-115.789,5.62,2.87,mc,0,251.8,0.7152,0.259,ci,ci9012716,2016-02-12T01:42:38.385Z,"67km WSW of Alberto Oviedo Mota, B.C., MX",earthquake,,,,52,reviewed,ci,ci
1997-06-07T16:26:08.100Z,32.264,-115.258,5.997,2.89,mc,0,240.3,0.5269,0.318,ci,ci9012711,2016-02-12T09:00:53.940Z,"9km WNW of Alberto Oviedo Mota, B.C., MX",earthquake,,,,35,reviewed,ci,ci
1997-06-07T15:20:41.170Z,31.958,-115.786,5.62,2.53,mc,0,250.1,0.6912,0.178,ci,ci9012709,2016-02-12T09:00:50.909Z,"65km WSW of Alberto Oviedo Mota, B.C., MX",earthquake,,,,21,reviewed,ci,ci
1997-06-07T13:33:50.620Z,32.158,-115.802,5.791,2.89,mc,0,234.8,0.4941,0.401,ci,ci9012718,2016-02-12T01:42:35.798Z,"51km SSW of Progreso, B.C., MX",earthquake,,,,60,reviewed,ci,ci
1997-06-06T21:22:54.550Z,34.977,-116.956,4.451,2.58,mc,0,77.6,,0.224,ci,ci9012655,2016-02-12T14:07:40.021Z,"11km NE of Barstow, California",earthquake,,0.438,,101,reviewed,ci,ci
1997-06-06T20:07:18.980Z,32.835,-118.003,5.784,3.68,ml,0,190,,0.312,ci,ci9012651,2016-02-13T00:23:58.991Z,"32km E of San Clemente Is. (SE tip), California",earthquake,,,,7,reviewed,ci,ci
1997-06-06T20:06:29.410Z,34.99,-116.948,4.461,3.68,ml,0,78.5,,0.241,ci,ci9012662,2016-02-11T23:10:05.019Z,"12km NE of Barstow, California",earthquake,,3.129,,7,reviewed,ci,ci
1997-06-06T09:31:30.440Z,35.788,-117.657,4.008,2.62,mc,0,64.4,0.05572,0.18,ci,ci9012610,2016-02-12T21:50:40.271Z,"19km N of Ridgecrest, California",earthquake,,0.125,,85,reviewed,ci,ci
1997-06-05T22:43:18.290Z,35.97,-117.984,4.108,3.66,ml,0,60.7,0.08466,0.146,ci,ci9012603,2016-02-13T10:29:17.411Z,"8km WNW of Little Lake, California",earthquake,,6.042,,8,reviewed,ci,ci
1997-06-05T17:06:49.410Z,36.289,-118.328,-1.719,2.53,mc,0,116.5,,0.258,ci,ci9012552,2016-02-13T05:25:09.532Z,"29km W of Olancha, California",earthquake,,2.687,,47,reviewed,ci,ci
1997-06-05T11:43:21.470Z,31.933,-115.816,5.726,2.55,mc,0,296.9,0.7179,0.309,ci,ci9012536,2016-02-13T02:58:25.497Z,"69km WSW of Alberto Oviedo Mota, B.C., MX",earthquake,,,,26,reviewed,ci,ci
1997-06-05T09:55:14.970Z,36.0875,-121.5926667,6.945,2.54,md,52,173,0.1018,0.09,nc,nc507664,2016-12-26T01:33:32.860Z,"28 km SE of Big Sur, California",earthquake,0.23,0.62,0.12,81,reviewed,nc,nc
1997-06-05T07:57:34.370Z,31.683,-116.001,5.842,2.7,mc,0,268.1,0.9638,0.307,ci,ci9012519,2016-02-12T14:07:29.252Z,"54km E of Maneadero, B.C., MX",earthquake,,,,26,reviewed,ci,ci
1997-06-05T03:04:53.100Z,31.913,-115.807,5.726,2.9,mc,0,272.1,0.7374,0.311,ci,ci9012516,2016-02-13T02:58:24.226Z,"70km WSW of Alberto Oviedo Mota, B.C., MX",earthquake,,,,55,reviewed,ci,ci
1997-06-04T22:55:23.770Z,33.477,-116.519,5.64,2.9,ml,0,44.8,,0.23,ci,ci9012509,2016-02-13T02:58:22.981Z,"17km ESE of Anza, California",earthquake,,,,90,reviewed,ci,ci
1997-06-03T13:09:12.200Z,32.196,-115.792,5.769,2.74,mc,0,251.1,0.4554,0.28,ci,ci9012322,2016-02-11T23:09:55.314Z,"47km SSW of Progreso, B.C., MX",earthquake,,,,40,reviewed,ci,ci
1997-06-03T12:38:01.470Z,32.197,-115.793,5.769,2.85,mc,0,251,0.4545,0.248,ci,ci9012320,2016-02-12T04:12:52.218Z,"47km SSW of Progreso, B.C., MX",earthquake,,,,56,reviewed,ci,ci
1997-06-03T09:35:59.950Z,37.6465,-118.9343333,-0.544,2.52,md,24,55,0.01982,0.08,nc,nc507417,2016-12-26T01:26:56.370Z,"3 km E of Mammoth Lakes, California",earthquake,0.17,0.2,0.23,26,reviewed,nc,nc
1997-06-02T10:06:46.620Z,39.5825,-120.1381667,1.697,2.58,md,21,252,0.3243,0.14,nc,nc507338,2016-12-26T01:25:37.441Z,"9 km SE of Sierra Brooks, California",earthquake,1.3,1.58,0.1,18,reviewed,nc,nc
1997-06-02T07:04:30.790Z,36.6035,-121.204,6.085,2.84,md,77,31,0.03063,0.05,nc,nc507322,2016-12-26T01:25:19.510Z,"22 km NNE of Soledad, California",earthquake,0.1,0.29,0.12,90,reviewed,nc,nc
1997-06-02T06:25:22.250Z,36.6038333,-121.2046667,5.645,3.13,md,76,30,0.03153,0.06,nc,nc507320,2016-12-26T01:25:06.520Z,"22 km NNE of Soledad, California",earthquake,0.11,0.33,0.09,130,reviewed,nc,nc
1997-06-01T04:50:19.720Z,38.7966667,-122.7841667,3.501,2.61,md,38,38,0.01351,0.08,nc,nc507204,2016-12-26T01:23:13.090Z,"6 km WSW of Cobb, California",earthquake,0.19,0.36,0.1,34,reviewed,nc,nc
1997-05-31T08:48:02.690Z,37.247,-117.745,4.208,2.64,mc,0,260.7,,0.285,ci,ci9012056,2016-02-12T21:50:26.062Z,"49km E of Big Pine, California",earthquake,,,,28,reviewed,ci,ci
1997-05-31T03:26:41.340Z,33.182,-95.966,5,3.4,mblg,,,,0.72,us,usp0008305,2014-11-07T01:02:50.273Z,"3 km ESE of Neylandville, Texas",earthquake,,,,,reviewed,us,us
1997-05-31T01:36:55.960Z,31.4,-115.224,5.961,2.58,mc,0,290,1.284,0.472,ci,ci9012033,2016-02-13T05:24:52.309Z,"91km SSW of Estacion Coahuila, B.C., MX",earthquake,,,,24,reviewed,ci,ci
1997-05-30T23:15:28.910Z,33.565,-117.041,9.049,2.67,ml,0,56.6,,0.195,ci,ci9012027,2016-02-13T00:23:31.077Z,"11km E of Murrieta Hot Springs, California",earthquake,,0.29,,93,reviewed,ci,ci
1997-05-30T21:33:24.080Z,31.891,-115.827,5.726,2.8,mc,0,254.8,0.7584,0.323,ci,ci9012023,2016-02-12T01:42:05.410Z,"72km WSW of Alberto Oviedo Mota, B.C., MX",earthquake,,,,40,reviewed,ci,ci
1997-05-30T17:31:33.000Z,31.912,-115.797,5.726,2.73,mc,0,253.4,0.7376,0.299,ci,ci9011990,2016-02-12T09:00:27.330Z,"69km WSW of Alberto Oviedo Mota, B.C., MX",earthquake,,,,40,reviewed,ci,ci
1997-05-30T16:52:55.190Z,31.793,-115.822,5.62,2.68,mc,0,284.3,0.8561,0.317,ci,ci9011972,2016-02-12T06:35:09.949Z,"71km E of Maneadero, B.C., MX",earthquake,,,,26,reviewed,ci,ci
1997-05-30T15:35:28.000Z,31.907,-115.775,5.62,2.75,mc,0,308.4,0.7413,0.215,ci,ci9011966,2016-02-13T00:23:29.670Z,"67km WSW of Alberto Oviedo Mota, B.C., MX",earthquake,,,,13,reviewed,ci,ci
1997-05-30T15:17:18.560Z,31.768,-115.771,5.883,3.96,mc,0,262.6,0.8796,0.404,ci,ci9011965,2016-02-13T02:58:03.565Z,"76km E of Maneadero, B.C., MX",earthquake,,,,215,reviewed,ci,ci
1997-05-30T07:21:30.810Z,34.9038333,-120.8765,-0.188,2.54,md,40,197,0.2099,0.12,nc,nc507007,2016-12-26T01:16:18.366Z,"28 km WSW of Guadalupe, California",earthquake,0.77,2.04,0.09,39,reviewed,nc,nc
1997-05-29T22:21:58.870Z,38.7311667,-119.6428333,-0.111,2.5,md,22,208,0.4144,0.04,nc,nc506959,2016-12-26T01:14:55.004Z,"9 km WNW of Topaz Lake, Nevada",earthquake,0.52,2.23,0.13,20,reviewed,nc,nc
1997-05-29T22:10:23.400Z,37.5761667,-118.8656667,4.496,2.52,md,26,60,0.03243,0.03,nc,nc506958,2016-12-26T01:14:45.800Z,"12 km SE of Mammoth Lakes, California",earthquake,0.23,0.35,0.21,34,reviewed,nc,nc
1997-05-29T18:28:44.090Z,37.119,-121.5223333,7.651,3.52,md,106,89,0.005405,0.06,nc,nc506932,2016-12-26T01:13:32.830Z,"8 km ENE of San Martin, California",earthquake,0.12,0.28,0.11,224,reviewed,nc,nc
1997-05-29T10:22:45.100Z,37.117,-121.5228333,6.761,2.85,md,79,89,0.005405,0.04,nc,nc30134499,2016-12-26T01:11:21.880Z,"8 km ENE of San Martin, California",earthquake,0.11,0.25,0.14,68,reviewed,nc,nc
1997-05-29T10:21:06.820Z,37.117,-121.5201667,7.551,3.59,ml,104,89,0.003604,0.07,nc,nc506875,2016-12-26T01:11:08.100Z,"8 km ENE of San Martin, California",earthquake,0.13,0.3,,0,reviewed,nc,nc
1997-05-29T07:44:54.650Z,40.388,-124.9855,2.943,2.95,md,44,253,0.5027,0.06,nc,nc506873,2016-12-26T01:10:53.995Z,"64 km WSW of Ferndale, California",earthquake,0.97,1.55,0.16,24,reviewed,nc,nc
1997-05-29T00:48:14.950Z,33.347,-116.912,6.061,3.35,ml,0,56.1,,0.243,ci,ci9011839,2016-02-11T23:09:39.201Z,"5km WSW of Palomar Observatory, California",earthquake,,0.678,,100,reviewed,ci,ci
1997-05-28T09:13:20.060Z,34.531,-119.019,5.081,2.71,ml,0,34.9,,0.383,ci,ci9011760,2016-02-13T07:58:46.992Z,"17km NNW of Fillmore, California",earthquake,,,,10,reviewed,ci,ci
1997-05-27T14:14:39.220Z,46.8366667,-119.372,1.53,3.3,md,37,81,,0.32,uw,uw10420838,2016-07-23T17:38:22.300Z,"15 km W of Othello, Washington",earthquake,0.533,0.65,0.05,11,reviewed,uw,uw
1997-05-26T14:49:11.630Z,36.163,-118.065,-1.759,3.07,ml,0,117.9,,0.147,ci,ci9011625,2016-02-12T14:06:59.430Z,"14km SSW of Olancha, California",earthquake,,0.547,,10,reviewed,ci,ci
1997-05-26T13:27:16.510Z,35.9358333,-120.4896667,9.903,3.1,ml,68,32,0.02072,0.08,nc,nc506494,2016-12-26T01:03:35.780Z,"6 km NW of Parkfield, California",earthquake,0.14,0.2,,0,reviewed,nc,nc
1997-05-26T08:54:57.890Z,37.5405,-118.8546667,6.856,2.99,md,29,89,0.03694,0.03,nc,nc506466,2016-12-26T01:02:31.950Z,"12 km W of Aspen Springs, California",earthquake,0.23,0.47,0.12,52,reviewed,nc,nc
1997-05-26T00:23:49.430Z,37.5108333,-118.869,4.376,3.36,ml,32,82,0.01081,0.05,nc,nc506425,2016-12-26T01:00:58.150Z,"14 km WSW of Aspen Springs, California",earthquake,0.31,0.49,,0,reviewed,nc,nc
1997-05-25T05:52:05.120Z,33.074,-116.457,9.474,2.73,ml,0,59.6,,0.284,ci,ci9011492,2016-02-13T05:24:36.313Z,"14km E of Julian, California",earthquake,,0.917,,7,reviewed,ci,ci
1997-05-24T23:26:39.920Z,40.085,-120.0835,-0.877,2.75,md,13,281,1.068,0.17,nc,nc506320,2016-12-26T00:57:39.435Z,"6 km NNE of Doyle, California",earthquake,1.98,1.23,0.15,14,reviewed,nc,nc
1997-05-24T23:17:43.330Z,39.979,-120.1406667,11.413,2.78,md,15,267,0.982,0.06,nc,nc506319,2016-12-26T00:57:22.833Z,"6 km SSW of Doyle, California",earthquake,2.4,2.26,0.15,17,reviewed,nc,nc
1997-05-24T18:52:06.360Z,45.978,-74.421,10,4.2,mblg,,,,1.15,us,usp00082t1,2014-11-07T01:02:49.223Z,"6 km W of Saint-Adolphe-d'Howard, Canada",earthquake,,,,,reviewed,us,ott
1997-05-24T04:57:48.820Z,34.382,-118.631,12.427,2.51,ml,0,28.8,,0.227,ci,ci7066917,2016-02-11T23:09:21.509Z,"10km SW of Valencia, California",earthquake,,0.331,,14,reviewed,ci,ci
1997-05-24T04:36:13.260Z,35.797,-117.637,4.534,3.95,ml,0,40.3,,0.167,ci,ci9011429,2016-02-13T07:58:22.142Z,"20km N of Ridgecrest, California",earthquake,,0.144,,100,reviewed,ci,ci
1997-05-24T00:09:21.630Z,46.8403333,-119.3636667,1.27,2.6,md,36,82,,0.26,uw,uw10419683,2016-07-23T17:38:05.430Z,"14 km W of Othello, Washington",earthquake,0.398,0.55,0.06,10,reviewed,uw,uw
1997-05-23T23:29:10.200Z,36.383,-120.9611667,7.281,2.58,md,52,69,0.06306,0.07,nc,nc506214,2016-12-26T00:54:57.040Z,"24 km NE of King City, California",earthquake,0.15,0.44,0.17,59,reviewed,nc,nc
1997-05-23T19:01:39.940Z,34.973,-116.809,2.101,2.94,ml,0,98.8,,0.176,ci,ci9011388,2016-02-12T11:31:16.291Z,"21km ENE of Barstow, California",earthquake,,2.1,,9,reviewed,ci,ci
1997-05-23T14:38:41.690Z,33.07,-116.459,12.887,3.51,ml,0,60,0.1306,0.274,ci,ci9011379,2016-02-12T01:41:35.745Z,"13km E of Julian, California",earthquake,,0.288,,100,reviewed,ci,ci
1997-05-23T13:22:01.850Z,34.973,-116.807,0.111,3.29,ml,0,38.7,,0.203,ci,ci9011370,2016-02-13T10:28:21.559Z,"21km ENE of Barstow, California",earthquake,,0.714,,100,reviewed,ci,ci
1997-05-23T12:22:01.030Z,34.966,-116.817,0.701,3.45,ml,0,37.8,,0.235,ci,ci9011364,2016-02-13T00:23:02.190Z,"20km ENE of Barstow, California",earthquake,,1.641,,100,reviewed,ci,ci
1997-05-23T09:17:43.120Z,36.8648333,-120.7983333,1.91,2.6,md,81,80,0.02883,0.09,nc,nc506130,2016-12-26T00:53:23.850Z,"17 km SW of South Dos Palos, California",earthquake,0.2,1.25,0.12,72,reviewed,nc,nc
1997-05-23T06:48:32.130Z,34.972,-116.809,-0.179,3.61,ml,0,38.7,,0.207,ci,ci9011341,2016-02-12T16:41:18.378Z,"21km ENE of Barstow, California",earthquake,,0.94,,100,reviewed,ci,ci
1997-05-23T03:01:38.720Z,32.558,-115.811,-0.199,2.7,mc,0,204.4,0.1157,0.219,ci,ci9011318,2016-02-12T16:41:16.729Z,"21km W of Progreso, B.C., MX",earthquake,,0.834,,48,reviewed,ci,ci
1997-05-23T01:29:24.050Z,38.0398333,-118.7046667,-1.771,2.61,md,41,203,0.227,0.06,nc,nc506077,2016-12-26T00:52:20.120Z,"31 km NW of Benton, California",earthquake,0.37,3.96,0.23,41,reviewed,nc,nc
1997-05-22T19:25:21.260Z,32.269,-116.666,5.582,3.16,ml,0,264.4,0.4099,0.299,ci,ci9011285,2016-02-11T23:09:14.717Z,"24km ENE of Primo Tapia, B.C., MX",earthquake,,,,71,reviewed,ci,ci
1997-05-22T18:58:36.490Z,39.3911667,-123.2486667,8.245,3.23,ml,37,35,0.07027,0.05,nc,nc506057,2016-12-26T00:51:29.340Z,"9 km ESE of Willits, California",earthquake,0.18,0.47,,0,reviewed,nc,nc
1997-05-22T13:57:10.520Z,44.0658333,-122.5196667,6.704,2.6,md,21,60,0.2476,0.32,uw,uw10419093,2016-07-23T17:37:58.400Z,"23 km ENE of Unity, Oregon",earthquake,0.675,,0.09,8,reviewed,uw,uw
1997-05-21T23:32:58.870Z,34.629,-116.539,0.96,2.93,ml,0,59.7,,0.191,ci,ci7066722,2016-02-12T14:06:41.547Z,"36km WSW of Ludlow, California",earthquake,,0.55,,91,reviewed,ci,ci
1997-05-21T23:14:51.410Z,36.797,-113.9838333,-3.27,2.98,md,9,291,0.3554,0.16,uu,uu50143315,2018-08-28T15:52:47.740Z,"2 km E of Scenic, Arizona",earthquake,7.34,4.48,,7,reviewed,uu,uu
1997-05-21T18:15:55.180Z,36.7746667,-121.2831667,8.256,2.85,md,78,47,0.04414,0.06,nc,nc505956,2016-12-26T00:48:03.700Z,"3 km ESE of Tres Pinos, California",earthquake,0.13,0.21,0.09,103,reviewed,nc,nc
1997-05-21T14:07:04.060Z,32.192,-115.772,5.626,3.33,mc,0,298,0.4576,0.131,ci,ci9011161,2016-02-13T07:58:12.845Z,"47km SSW of Progreso, B.C., MX",earthquake,,,,7,reviewed,ci,ci
1997-05-21T12:53:15.930Z,31.97,-115.774,5.791,2.57,mc,0,306.3,0.6786,0.314,ci,ci9011148,2016-02-12T04:12:10.327Z,"64km WSW of Alberto Oviedo Mota, B.C., MX",earthquake,,,,21,reviewed,ci,ci
1997-05-21T10:11:46.710Z,31.838,-116.196,5.468,2.63,mc,0,297.7,0.8131,0.25,ci,ci9011129,2016-02-13T02:57:18.464Z,"38km ENE of Maneadero, B.C., MX",earthquake,,,,33,reviewed,ci,ci
1997-05-21T04:53:33.110Z,35.9743333,-120.5245,10.448,2.84,md,58,47,0.02793,0.04,nc,nc505908,2016-12-26T00:46:31.970Z,"11 km NW of Parkfield, California",earthquake,0.15,0.2,0.08,82,reviewed,nc,nc
1997-05-20T22:15:36.510Z,36.8811667,-121.613,7.113,2.75,md,73,52,0.01712,0.08,nc,nc505871,2016-12-26T00:45:27.640Z,"2 km ESE of Aromas, California",earthquake,0.12,0.23,0.11,98,reviewed,nc,nc
1997-05-20T19:27:39.830Z,31.733,-115.678,5.925,2.86,mc,0,316.7,0.9146,0.251,ci,ci9011079,2016-02-12T11:31:01.033Z,"73km SW of Alberto Oviedo Mota, B.C., MX",earthquake,,,,31,reviewed,ci,ci
1997-05-20T09:41:05.820Z,34.188,-105.742,10,2.7,md,,,,,us,usp00082k1,2014-11-07T01:02:48.243Z,"New Mexico",earthquake,,,,,reviewed,snm,snm
1997-05-19T22:54:39.880Z,34.92,-116.915,3.061,2.65,ml,0,82.5,,0.185,ci,ci9011017,2016-02-11T20:31:44.698Z,"10km ENE of Barstow, California",earthquake,,0.502,,19,reviewed,ci,ci
1997-05-19T19:45:35.800Z,34.622,-85.353,2.7,2.9,mb_lg,,120,0.76442,0.4,se,se61507,2022-06-28T14:53:39.797Z,"9 km NNW of Trion, Georgia",earthquake,,1.2,,,reviewed,se,us
1997-05-19T15:01:56.500Z,34.95,-116.823,-1.039,2.51,mc,0,95.6,,0.199,ci,ci9010978,2016-02-13T02:57:11.567Z,"19km ENE of Barstow, California",earthquake,,0.638,,98,reviewed,ci,ci
1997-05-19T13:17:47.860Z,35.222,-117.239,4.295,2.87,ml,0,90,,0.197,ci,ci9010971,2016-02-12T08:59:45.061Z,"40km ESE of Johannesburg, California",earthquake,,0.498,,88,reviewed,ci,ci
1997-05-18T21:45:33.500Z,34.814,-120.308,0.765,3.15,ml,0,90.3,,0.262,ci,ci9010927,2016-02-13T05:24:10.699Z,"8km NNW of Los Alamos, California",earthquake,,2.114,,87,reviewed,ci,ci
1997-05-18T20:50:40.680Z,35.2615,-91.258,4.57,2.6,md,28,323,,0.49,nm,nm604268,2016-04-14T11:58:19.830Z,"2 km WNW of Patterson, Arkansas",earthquake,4.1,2.4,0.225,13,reviewed,nm,nm
1997-05-18T19:25:14.810Z,36.7741667,-121.283,8.176,2.54,md,73,46,0.04505,0.05,nc,nc505618,2016-12-26T00:38:27.080Z,"3 km ESE of Tres Pinos, California",earthquake,0.12,0.21,0.1,83,reviewed,nc,nc
1997-05-18T14:49:07.840Z,40.2788333,-121.9041667,3.675,2.61,md,39,60,0.1838,0.49,nc,nc30133693,2016-12-26T00:37:44.868Z,"Northern California",earthquake,0.57,5.65,0.22,40,reviewed,nc,nc
1997-05-18T08:28:08.110Z,48.6688333,-122.3545,11.818,3.2,md,25,160,,0.35,uw,uw10417688,2016-07-23T17:37:45.300Z,"5 km N of Alger, Washington",earthquake,1.084,2.64,0.07,9,reviewed,uw,uw
1997-05-17T23:38:38.600Z,32.315,-82.665,5.4,2.5,md,,97,1.16012,0,se,se61505,2022-06-28T14:53:32.475Z,"9 km SW of Soperton, Georgia",earthquake,,0.5,,,reviewed,se,se
1997-05-17T06:12:25.050Z,31.946,-115.818,5.726,2.88,mc,0,262.9,0.7048,0.269,ci,ci9010799,2016-02-12T11:30:51.584Z,"69km WSW of Alberto Oviedo Mota, B.C., MX",earthquake,,,,34,reviewed,ci,ci
1997-05-17T05:56:18.310Z,33.629,-116.752,13.816,2.7,ml,0,27.7,,0.201,ci,ci9010797,2016-02-12T19:19:30.746Z,"11km NW of Anza, California",earthquake,,0.287,,12,reviewed,ci,ci
1997-05-17T05:29:01.040Z,33.63,-116.756,14.268,2.78,ml,0,38.7,,0.179,ci,ci9010810,2016-02-12T14:06:20.911Z,"11km NW of Anza, California",earthquake,,0.282,,10,reviewed,ci,ci
1997-05-16T22:20:40.870Z,34.969,-116.94,3.091,2.98,ml,0,79.8,,0.197,ci,ci9010777,2016-02-12T04:11:57.683Z,"11km NE of Barstow, California",earthquake,,0.432,,97,reviewed,ci,ci
1997-05-16T19:43:14.850Z,35.782,-117.656,5.89,2.56,mc,0,69.9,0.05826,0.161,ci,ci9010757,2016-02-12T21:49:36.926Z,"18km N of Ridgecrest, California",earthquake,,0.98,,80,reviewed,ci,ci
1997-05-16T19:36:36.040Z,33.353,-116.3591667,-0.485,2.9,mh,53,34,,0.24,ci,ci9010769,2016-04-02T05:25:37.819Z,"11km N of Borrego Springs, CA",earthquake,0.37,1.49,,0,reviewed,ci,ci
1997-05-16T12:45:31.860Z,33.474,-118.258,-0.206,2.64,ml,0,85.7,,0.269,ci,ci9010720,2016-02-12T08:59:34.965Z,"16km NNE of Avalon, California",earthquake,,1.883,,89,reviewed,ci,ci
1997-05-16T10:34:36.850Z,32.223,-116.686,5.582,3.55,ml,0,262.6,0.4559,0.305,ci,ci9010708,2016-02-12T21:49:29.522Z,"22km E of Primo Tapia, B.C., MX",earthquake,,,,13,reviewed,ci,ci
1997-05-16T08:19:02.320Z,34.647,-119.529,12.334,2.84,mc,0,134.2,0.1458,0.093,ci,ci9010701,2016-02-12T14:06:15.822Z,"25km NNE of Montecito, California",earthquake,,17.183,,9,reviewed,ci,ci
1997-05-16T02:48:17.690Z,36.0915,-117.6696667,-0.636,2.5,mh,35,172,0.1022,0.19,ci,ci9010672,2016-02-12T11:30:45.237Z,"26km ENE of Coso Junction, California",earthquake,0.46,0.59,,0,reviewed,ci,ci
1997-05-16T02:42:17.740Z,36.103,-117.662,0.954,2.75,mc,0,142.3,0.1143,0.193,ci,ci9010687,2016-02-12T21:49:26.890Z,"26km ENE of Coso Junction, California",earthquake,,0.192,,81,reviewed,ci,ci
