time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1982-02-03T14:13:16.270Z,39.3286667,-123.2528333,3.321,2.51,md,25,48,0.1225,0.11,nc,nc1071786,2016-12-12T02:29:45.096Z,"8 km NNW of Redwood Valley, California",earthquake,0.23,2.26,0.15,25,reviewed,nc,nc
1982-02-03T09:37:43.730Z,47.066,-120.9718333,0.033,2.5,md,39,59,,0.29,uw,uw10124703,2016-07-24T22:29:25.230Z,"13 km S of South Cle Elum, Washington",earthquake,0.897,16.5,0.08,1,reviewed,uw,uw
1982-02-03T06:05:21.180Z,34.013,-116.597,8.522,2.75,ml,0,19,,0.114,ci,ci105347,2016-02-02T18:06:21.470Z,"4km SSW of Morongo Valley, CA",earthquake,,0.057,,7,reviewed,ci,ci
1982-02-03T04:28:20.600Z,40.21,-79.05,2,2.6,mblg,,,,,us,usp0001jf6,2014-11-07T00:30:48.369Z,"5 km W of Jerome, Pennsylvania",earthquake,,,,,reviewed,scp,scp
1982-02-03T04:22:40.840Z,40.3415,-124.947,57.91,2.93,md,4,315,0.5865,0.19,nc,nc1071776,2016-12-12T02:29:03.817Z,"63 km WSW of Ferndale, California",earthquake,13.51,11.15,,1,reviewed,nc,nc
1982-02-02T18:36:21.300Z,34.018,-116.409,10.372,2.86,mc,0,161,0.08359,0.091,ci,ci105329,2016-02-03T00:42:09.580Z,"11km NE of Desert Hot Springs, CA",earthquake,,0.767,,1,reviewed,ci,ci
1982-02-02T18:00:04.810Z,33.766,-119.238,5.658,3.26,ml,0,86.5,,0.255,ci,ci105325,2016-02-03T02:05:34.790Z,"37km NNW of Santa Barbara Is., CA",earthquake,,,,9,reviewed,ci,ci
1982-02-02T11:16:56.670Z,32.315,-114.983,5.843,2.74,mc,0,232.5,0.4344,0.159,ci,ci105315,2016-02-03T03:26:15.000Z,"12km ENE of Guadalupe Victoria, B.C., MX",earthquake,,,,13,reviewed,ci,ci
1982-02-02T11:16:56.370Z,32.515,-114.759,5.843,3.32,mc,0,199.3,,0.366,ci,ci105519,2016-02-03T02:05:45.240Z,"6km NNE of San Luis Rio Colorado, Son., MX",earthquake,,,,15,reviewed,ci,ci
1982-02-02T11:16:52.900Z,32.356,-114.924,5.843,2.68,mc,0,219.9,,0.278,ci,ci105314,2016-02-02T23:22:56.630Z,"17km S of Hermosillo, B.C., MX",earthquake,,,,11,reviewed,ci,ci
1982-02-02T09:28:33.730Z,25.828,-109.508,10,5.2,mb,,,,1.1,us,usp0001jet,2014-11-07T00:30:48.127Z,"17 km WSW of Las Grullas Margen Derecha, Mexico",earthquake,,,,30,reviewed,us,us
1982-02-02T09:26:46.200Z,35.91,-90.05,11.6,3.1,md,,,,,nm,nm601645,2016-04-14T15:16:02.670Z,"6 km N of Dell, Arkansas",earthquake,,,,,reviewed,nm,nm
1982-02-02T05:40:56.540Z,33.468,-116.449,5.357,3.09,ml,0,29,,0.137,ci,ci105305,2016-02-03T03:26:14.180Z,"23km ESE of Anza, CA",earthquake,,0.492,,8,reviewed,ci,ci
1982-02-02T04:26:37.980Z,35.808,-118.312,1.777,2.65,mc,0,179.3,,0.046,ci,ci105302,2016-02-02T18:06:20.040Z,"12km ENE of Kernville, CA",earthquake,,0.152,,20,reviewed,ci,ci
1982-02-01T23:57:12.280Z,36.9183333,-121.1318333,2.31,2.77,md,6,274,0.2685,0.1,nc,nc1071746,2016-12-12T02:27:05.935Z,"22 km NE of Tres Pinos, California",earthquake,3.6,11.56,0.05,6,reviewed,nc,nc
1982-02-01T23:56:58.150Z,35.969,-121.5053333,14.268,2.87,md,18,243,0.2243,0.11,nc,nc1071745,2016-12-12T02:27:02.021Z,"38 km W of Lockwood, California",earthquake,2.44,0.58,0.31,42,reviewed,nc,nc
1982-02-01T20:03:27.180Z,34.44,-119.462,21.142,2.61,mc,0,87.5,,0.112,ci,ci105291,2016-02-02T18:06:19.500Z,"7km NE of Carpinteria, CA",earthquake,,0.267,,8,reviewed,ci,ci
1982-02-01T10:09:27.020Z,40.3881667,-124.4825,17.899,2.58,md,19,257,0.1414,0.11,nc,nc1071732,2016-12-12T02:26:08.379Z,"27 km SW of Ferndale, California",earthquake,1.65,0.45,0.11,9,reviewed,nc,nc
1982-02-01T07:25:02.500Z,35.19,-92.25,3.6,3.6,md,,,,,nm,nm601644,2016-04-14T15:29:10.035Z,"2 km NE of Holland, Arkansas",earthquake,,,,,reviewed,nm,nm
1982-02-01T05:55:07.600Z,35.2,-92.28,2.3,3.6,md,,,,,nm,nm601642,2016-04-14T15:28:12.089Z,"3 km N of Holland, Arkansas",earthquake,,,,,reviewed,nm,nm
1982-02-01T04:18:34.340Z,38.6246667,-119.8046667,-1.916,2.91,md,28,86,0.04234,0.09,nc,nc1071722,2016-12-12T02:25:35.287Z,"7 km SSW of Markleeville, California",earthquake,0.31,1.14,0.15,28,reviewed,nc,nc
1982-02-01T02:09:08.070Z,40.4066667,-120.706,-1.711,2.58,md,10,267,0.5468,0.26,nc,nc1071720,2016-12-12T02:25:27.937Z,"4 km WSW of Susanville, California",earthquake,7.34,10.76,0.16,11,reviewed,nc,nc
1982-01-31T22:41:23.920Z,33.805,-116.953,17.347,2.66,mh,0,97.3,0.115,0.036,ci,ci152697,2016-02-02T18:06:16.760Z,"2km NNE of San Jacinto, CA",earthquake,,18.828,,4,reviewed,ci,ci
1982-01-31T11:44:16.900Z,40.185,-124.3375,4.399,2.9,md,25,219,0.2856,0.59,nc,nc1071704,2016-12-12T02:24:31.682Z,"28 km NW of Shelter Cove, California",earthquake,2.72,3.9,0.18,21,reviewed,nc,nc
1982-01-31T02:58:36.880Z,38.019,-121.8811667,16.99,2.59,md,42,133,0.0955,0.11,nc,nc1071697,2016-12-12T02:24:04.780Z,"1 km SSE of Pittsburg, California",earthquake,0.25,0.34,0.13,41,reviewed,nc,nc
1982-01-30T12:39:12.900Z,35.796,-83.964,20.4,2.8,md,,96,0.04497,0.1,se,se60149,2022-06-28T13:49:01.372Z,"1 km NE of Alcoa, Tennessee",earthquake,,0.5,,,reviewed,nm,nm
1982-01-30T02:37:54.400Z,48.8148333,-122.6925,16.64,3.1,md,15,223,,0.3,uw,uw10130838,2016-07-24T22:29:19.990Z,"8 km WSW of Ferndale, Washington",earthquake,1.734,2.13,0.11,1,reviewed,uw,uw
1982-01-29T23:51:36.890Z,34.849,-119.013,7.178,2.77,mc,0,81,,0.126,ci,ci105194,2016-02-02T23:22:50.260Z,"7km WNW of Frazier Park, CA",earthquake,,0.546,,28,reviewed,ci,ci
1982-01-29T16:25:50.040Z,40.3113333,-120.6216667,3.069,2.84,md,5,336,0.6441,0.14,nc,nc1071668,2016-12-12T02:22:23.480Z,"8 km W of Janesville, California",earthquake,3.91,13.48,0.21,5,reviewed,nc,nc
1982-01-29T12:09:49.040Z,39.488,-112.1645,8.93,2.91,md,32,66,0.2614,0.37,uu,uu50003700,2018-08-28T02:47:35.650Z,"11 km ESE of Leamington, Utah",earthquake,0.66,1.02,,3,reviewed,uu,uu
1982-01-29T10:52:34.140Z,33.615,-119.053,5.599,2.5,mc,0,133.1,,0.125,ci,ci105173,2016-02-02T22:04:01.090Z,"16km N of Santa Barbara Is., CA",earthquake,,,,9,reviewed,ci,ci
1982-01-29T04:39:04.380Z,38.8068333,-122.8018333,0.251,2.58,md,39,36,0.005405,0.06,nc,nc1071660,2016-12-12T02:21:56.930Z,"7 km WSW of Cobb, California",earthquake,0.12,0.32,0.16,31,reviewed,nc,nc
1982-01-28T22:59:03.560Z,38.61,-118.178,5,3.7,ml,,,,0.6,us,usp0001jcg,2014-11-07T00:30:44.597Z,"25 km NNW of Mina, Nevada",earthquake,,,,,reviewed,us,brk
1982-01-28T22:51:02.060Z,38.543,-118.066,5,4.5,ml,,,,1.1,us,usp0001jcf,2018-06-04T20:43:45.000Z,"California-Nevada border region",earthquake,,,,,reviewed,us,brk
1982-01-28T22:50:43.620Z,38.622,-118.09,5,4.3,ml,,,,1.1,us,usp0001jce,2014-11-07T00:30:44.588Z,"25 km N of Mina, Nevada",earthquake,,,,,reviewed,us,brk
1982-01-28T22:48:44.640Z,38.62,-118.208,5,3.8,ml,,,,0.6,us,usp0001jcd,2014-11-07T00:30:44.526Z,"26 km NNW of Mina, Nevada",earthquake,,,,,reviewed,us,brk
1982-01-28T22:10:24.550Z,37.609,-118.742,4.209,2.8,mc,0,180.6,,0.434,ci,ci105143,2016-02-02T20:44:34.210Z,"21km E of Mammoth Lakes, CA",earthquake,,,,5,reviewed,ci,ci
1982-01-28T22:10:09.220Z,37.9163333,-119.2921667,4.099,2.8,md,4,181,0.7072,0.04,nc,nc1071635,2016-12-12T02:21:39.335Z,"15 km WSW of Lee Vining, California",earthquake,1.4,8.93,0.14,2,reviewed,nc,nc
1982-01-28T20:26:47.260Z,40.7903333,-124.889,14.701,2.8,md,15,294,0.5162,0.06,nc,nc1071630,2016-12-12T02:21:20.486Z,"56 km WNW of Indianola, California",earthquake,3.32,1.84,0.12,6,reviewed,nc,nc
1982-01-28T15:38:56.710Z,37.4706667,-121.691,4.225,2.55,md,64,39,0.0964,0.1,nc,nc1071625,2016-12-12T02:21:04.490Z,"14 km NE of East Foothills, California",earthquake,0.16,0.95,0.11,67,reviewed,nc,nc
1982-01-28T08:00:40.550Z,42.3946667,-111.5131667,2.18,2.79,md,20,90,0.3422,0.21,uu,uu50003685,2018-08-28T02:47:34.270Z,"15 km SW of Georgetown, Idaho",earthquake,0.67,1.2,,3,reviewed,uu,uu
1982-01-28T06:55:42.020Z,31.711,-116.009,5.094,2.62,mc,0,304.4,,0.271,ci,ci105112,2016-02-02T18:06:05.740Z,"53km E of Maneadero, B.C., MX",earthquake,,,,7,reviewed,ci,ci
1982-01-28T01:44:12.720Z,32.505,-119.222,5.783,3.64,ml,0,242.3,,0.332,ci,ci105107,2016-02-02T19:26:05.020Z,"82km SW of San Clemente Is. (NW tip), CA",earthquake,,,,11,reviewed,ci,ci
1982-01-27T23:42:01.950Z,37.011,-121.7131667,11.758,3,ml,68,66,0.04505,0.09,nc,nc1071608,2016-12-12T02:19:54.910Z,"Northern California",earthquake,0.19,0.37,,0,reviewed,nc,nc
1982-01-27T23:29:42.500Z,35.21,-92.24,2,3.2,mblg,,,,,us,usp0001jbt,2014-11-07T00:30:44.157Z,"3 km WNW of Enola, Arkansas",earthquake,,,,,reviewed,tei,tul
1982-01-27T18:50:05.100Z,41.87,-70.97,2,3,mblg,,,,,us,usp0001jbp,2014-11-07T00:30:44.129Z,"2 km WNW of North Lakeville, Massachusetts",earthquake,,,,,reviewed,wes,wes
1982-01-27T16:43:14.500Z,43.53,-71.61,2,2.8,mblg,,,,,us,usp0001jbj,2014-11-07T00:30:44.110Z,"5 km NNW of Sanbornton, New Hampshire",earthquake,,,,,reviewed,wes,wes
1982-01-27T01:23:32.970Z,32.233,-116.971,5.281,2.56,mc,0,278.5,,0.15,ci,ci105046,2016-02-03T02:05:22.060Z,"5km WNW of Primo Tapia, B.C., MX",earthquake,,,,16,reviewed,ci,ci
1982-01-26T15:02:52.750Z,38.8145,-122.7988333,3.571,3.24,md,26,78,0.007207,0.09,nc,nc1071567,2016-12-12T02:17:03.869Z,"6 km W of Cobb, California",earthquake,0.24,0.36,0.13,11,reviewed,nc,nc
1982-01-26T14:27:46.440Z,38.8008333,-119.8046667,4.718,2.77,md,13,177,0.1342,0.05,nc,nc1071565,2016-12-12T02:16:56.564Z,"1 km SW of Mesa Vista, California",earthquake,0.4,1.86,0.19,15,reviewed,nc,nc
1982-01-26T13:26:17.620Z,37.6416667,-118.9495,5.846,3.18,md,11,108,0.08649,0.04,nc,nc1071564,2016-12-12T02:16:52.843Z,"2 km ESE of Mammoth Lakes, California",earthquake,0.33,0.71,0.05,17,reviewed,nc,nc
1982-01-26T03:35:51.020Z,28.621,-112.111,10,4.5,mb,,,,1.5,us,usp0001jak,2014-11-07T00:30:43.932Z,"27 km SW of Bahía de Kino, Mexico",earthquake,,,,4,reviewed,us,us
1982-01-25T23:47:03.320Z,33.235,-116.078,8.495,3.03,ml,0,39.7,,0.194,ci,ci105000,2016-02-02T20:44:23.830Z,"11km NNE of Ocotillo Wells, CA",earthquake,,0.397,,7,reviewed,ci,ci
1982-01-25T19:04:15.190Z,31.83,-115.8,5.509,3.6,ml,0,253.2,,0.458,ci,ci104991,2016-02-03T02:05:19.420Z,"74km E of Maneadero, B.C., MX",earthquake,,,,7,reviewed,ci,ci
1982-01-25T12:14:29.000Z,36.0313333,-119.8686667,10.287,2.66,md,28,214,0.3883,0.14,nc,nc1071536,2016-12-12T02:15:02.020Z,"8 km ENE of Kettleman City, California",earthquake,0.97,1.33,0.17,36,reviewed,nc,nc
1982-01-25T08:08:59.540Z,31.91,-115.81,5.509,2.67,mc,0,300.3,,0.327,ci,ci104975,2016-02-02T22:03:54.060Z,"70km WSW of Alberto Oviedo Mota, B.C., MX",earthquake,,,,10,reviewed,ci,ci
1982-01-25T02:38:46.650Z,37.4386667,-117.9528333,16.201,3.35,md,10,147,0.03874,0.21,nc,nc1071524,2016-12-12T02:14:11.679Z,"27 km SSE of Dyer, Nevada",earthquake,0.9,2.78,0.13,12,reviewed,nc,nc
1982-01-25T01:57:15.680Z,33.63,-116.707,16.165,2.59,ml,0,42.1,,0.131,ci,ci104966,2016-02-02T19:25:58.630Z,"9km NNW of Anza, CA",earthquake,,0.039,,7,reviewed,ci,ci
1982-01-24T16:48:19.170Z,37.4156667,-117.9523333,7.593,2.9,md,14,95,0.03784,0.09,nc,nc1071502,2016-12-12T02:12:44.976Z,"29 km SSE of Dyer, Nevada",earthquake,0.41,1.99,0.28,10,reviewed,nc,nc
1982-01-24T15:44:07.480Z,37.3971667,-117.9226667,7.678,4.3,ml,13,128,0.03153,0.02,nc,nc1071501,2016-12-12T02:12:41.359Z,"32 km SSE of Dyer, Nevada",earthquake,0.55,1.41,,0,reviewed,nc,nc
1982-01-24T09:15:00.730Z,33.645,-116.704,5.355,2.51,ml,0,22.6,,0.161,ci,ci104940,2016-02-02T23:22:34.070Z,"10km NNW of Anza, CA",earthquake,,0.047,,7,reviewed,ci,ci
1982-01-24T04:31:08.880Z,33.289,-116.844,13.431,2.71,ml,0,63.5,,0.177,ci,ci104932,2016-02-02T22:03:51.540Z,"8km SSE of Palomar Observatory, CA",earthquake,,0.039,,5,reviewed,ci,ci
1982-01-24T03:22:45.100Z,35.21,-92.18,5.3,3.6,md,,,,,nm,nm601639,2016-04-14T15:27:02.770Z,"2 km NE of Enola, Arkansas",earthquake,,,,,reviewed,nm,nm
1982-01-23T18:45:47.750Z,31.876,-115.859,5.509,2.51,mc,0,293.7,,0.373,ci,ci104920,2016-02-02T19:25:55.300Z,"69km ENE of Maneadero, B.C., MX",earthquake,,,,5,reviewed,ci,ci
1982-01-23T15:31:37.160Z,46.5461667,-121.3778333,2.325,3.2,md,43,58,,0.18,uw,uw10129198,2016-07-24T22:29:10.800Z,"23 km ESE of Packwood, Washington",earthquake,0.434,0.75,0.05,4,reviewed,uw,uw
1982-01-23T11:53:46.210Z,35.0813333,-120.6145,-0.175,3.17,md,12,300,0.2045,0.26,nc,nc1071470,2016-12-12T02:10:47.746Z,"1 km S of Oceano, California",earthquake,13.29,9.67,0.27,5,reviewed,nc,nc
1982-01-23T11:04:28.960Z,37.5223333,-119.3773333,9.969,3.24,md,29,100,0.2973,0.18,nc,nc1071468,2016-12-12T02:10:40.211Z,"23 km ENE of Fish Camp, California",earthquake,0.5,1.26,0.17,16,reviewed,nc,nc
1982-01-23T07:58:39.250Z,46.3291667,-122.2405,8.213,2.9,md,29,54,,0.17,uw,uw10129058,2016-07-24T22:29:09.470Z,"25 km S of Morton, Washington",earthquake,0.425,0.49,0.06,12,reviewed,uw,uw
1982-01-23T02:45:21.790Z,31.797,-116.266,5.094,2.5,mc,0,296.9,,0.322,ci,ci104899,2016-02-02T19:25:52.970Z,"30km ENE of Maneadero, B.C., MX",earthquake,,,,6,reviewed,ci,ci
1982-01-22T23:54:22.600Z,35.25,-92.29,3,3.7,md,,,,,nm,nm601638,2016-04-14T15:25:13.847Z,"8 km N of Holland, Arkansas",earthquake,,,,,reviewed,nm,nm
1982-01-22T13:35:58.750Z,37.487,-118.8045,7.436,3.04,md,13,123,0.1045,0.03,nc,nc1071449,2016-12-12T02:09:29.860Z,"11 km SW of Aspen Springs, California",earthquake,0.29,0.79,0.09,16,reviewed,nc,nc
1982-01-22T10:17:20.100Z,38.8028333,-122.8306667,0.37,3.11,md,5,140,0.02342,0.01,nc,nc1071446,2016-12-12T02:09:18.944Z,"9 km WSW of Cobb, California",earthquake,0.51,1.3,0.11,3,reviewed,nc,nc
1982-01-22T05:17:00.100Z,37.6218333,-118.8961667,4.376,2.67,md,11,107,0.06486,0.04,nc,nc1071436,2016-12-12T02:08:42.317Z,"7 km ESE of Mammoth Lakes, California",earthquake,0.35,0.67,0.11,9,reviewed,nc,nc
1982-01-21T18:17:46.500Z,38.0248333,-118.6798333,6.337,3.03,md,15,64,0.08559,0.07,nc,nc1071426,2016-12-12T02:07:58.717Z,"29 km NW of Benton, California",earthquake,0.31,0.91,0.12,23,reviewed,nc,nc
1982-01-21T16:15:33.630Z,38.8051667,-122.5945,4.275,3.03,md,4,145,0.1099,0.02,nc,nc1071425,2016-12-12T02:07:54.364Z,"3 km W of Hidden Valley Lake, California",earthquake,1.25,7.5,0.23,5,reviewed,nc,nc
1982-01-21T15:45:39.000Z,35.17,-92.14,5,3.8,md,,,,,nm,nm601636,2016-04-14T15:24:06.391Z,"6 km ESE of Enola, Arkansas",earthquake,,,,,reviewed,nm,nm
1982-01-21T10:37:52.340Z,35.348,-118.552,5.011,2.74,mc,0,96.7,,0.178,ci,ci104852,2016-02-02T18:05:54.810Z,"26km NNW of Tehachapi, CA",earthquake,,,,22,reviewed,ci,ci
1982-01-21T01:13:38.900Z,35.18,-92.21,5.7,3.5,md,,,,,nm,nm601635,2016-04-14T15:19:56.437Z,"1 km SSW of Enola, Arkansas",earthquake,,,,,reviewed,nm,nm
1982-01-21T00:33:54.200Z,35.18,-92.25,4.1,4.2,md,,,,,nm,nm601634,2020-07-07T22:38:18.952Z,"2 km ENE of Holland, Arkansas",earthquake,,,,,reviewed,nm,nm
1982-01-20T23:46:33.000Z,34.228,-119.431,5.252,2.7,mc,0,105.5,,0.212,ci,ci104861,2016-02-03T02:05:11.030Z,"19km WSW of Ventura, CA",earthquake,,,,14,reviewed,ci,ci
1982-01-20T21:48:32.570Z,34.28,-119.641,4.994,3.03,mc,0,115.5,,0.342,ci,ci104856,2016-02-03T00:41:51.820Z,"17km SSE of Santa Barbara, CA",earthquake,,,,6,reviewed,ci,ci
1982-01-20T14:01:31.500Z,35.14,-92.08,4.8,3.5,md,,,,,nm,nm601633,2016-04-14T15:19:07.898Z,"10 km SSE of Mount Vernon, Arkansas",earthquake,,,,,reviewed,nm,nm
1982-01-20T10:53:19.020Z,35.112,-117.536,5.031,2.87,mc,0,76.3,,0.125,ci,ci104828,2016-02-02T20:44:15.130Z,"16km NE of Boron, CA",earthquake,,,,47,reviewed,ci,ci
1982-01-20T03:52:57.870Z,35.67,-117.598,3.22,2.51,mc,0,78.3,,0.052,ci,ci104816,2016-02-03T00:41:48.900Z,"9km NE of Ridgecrest, CA",earthquake,,0.099,,24,reviewed,ci,ci
1982-01-19T23:44:43.900Z,37.139,-116.939,4.208,2.76,mc,0,236.5,,0.496,ci,ci104812,2016-02-03T02:05:05.510Z,"30km NNW of Beatty, NV",earthquake,,,,11,reviewed,ci,ci
1982-01-19T14:54:21.690Z,34.316,-116.481,-0.141,2.54,mc,0,70.9,,0.085,ci,ci104789,2016-02-02T23:22:27.220Z,"23km NNW of Yucca Valley, CA",earthquake,,,,39,reviewed,ci,ci
1982-01-19T07:13:08.480Z,37.8658333,-122.2356667,5.522,3,ml,21,147,0.6874,0.13,nc,nc1071368,2016-12-12T02:04:18.471Z,"3 km E of Berkeley, California",earthquake,0.72,1.27,,0,reviewed,nc,nc
1982-01-19T05:35:38.050Z,33.931,-118.494,5.712,2.53,ml,0,114.1,,0.141,ci,ci104781,2016-02-02T22:03:45.180Z,"7km SW of Marina del Rey, CA",earthquake,,,,8,reviewed,ci,ci
1982-01-19T04:39:49.400Z,35.18,-92.25,1.8,3.5,md,,,,,nm,nm601631,2016-04-14T15:17:10.648Z,"2 km ENE of Holland, Arkansas",earthquake,,,,,reviewed,nm,nm
1982-01-19T02:24:53.690Z,40.3906667,-123.8186667,20.564,2.78,md,10,97,0.05225,0.13,nc,nc1071365,2016-12-12T02:04:07.282Z,"11 km E of Redcrest, California",earthquake,0.98,0.74,,1,reviewed,nc,nc
1982-01-19T00:41:18.740Z,33.656,-119.104,5.659,2.59,mc,0,106.6,,0.244,ci,ci104777,2016-02-02T23:22:26.670Z,"21km N of Santa Barbara Is., CA",earthquake,,,,28,reviewed,ci,ci
1982-01-19T00:14:42.000Z,43.5,-71.6,8,4.5,mb,,,,,us,usp0001j3y,2020-08-26T21:53:44.500Z,"1 km NW of Sanbornton, New Hampshire",earthquake,,,,7,reviewed,wes,us
1982-01-18T17:04:14.000Z,32.183,-115.759,5.803,2.79,mc,0,222.6,,0.33,ci,ci104761,2016-02-03T02:05:02.000Z,"47km SSW of Progreso, B.C., MX",earthquake,,,,27,reviewed,ci,ci
1982-01-18T07:02:49.440Z,36.225,-121.4515,11.033,2.77,md,67,104,0.08198,0.21,nc,nc1071348,2016-12-12T02:03:03.700Z,"21 km WSW of Greenfield, California",earthquake,0.33,0.8,0.18,67,reviewed,nc,nc
1982-01-18T03:19:30.190Z,31.989,-116.263,5.577,2.8,ml,0,282.6,,0.291,ci,ci104762,2016-02-02T22:03:44.110Z,"36km ENE of Ensenada, B.C., MX",earthquake,,,,3,reviewed,ci,ci
1982-01-18T02:32:13.100Z,35.24,-92.27,9,3.3,md,,,,,nm,nm601629,2016-04-14T15:14:25.400Z,"7 km N of Holland, Arkansas",earthquake,,,,,reviewed,nm,nm
1982-01-18T01:23:07.800Z,35.23,-92.28,10,3.4,md,,,,,nm,nm601628,2016-04-14T15:14:19.320Z,"6 km N of Holland, Arkansas",earthquake,,,,,reviewed,nm,nm
1982-01-17T18:20:43.160Z,33.474,-116.585,11.325,2.54,ml,0,42.7,,0.089,ci,ci104732,2016-02-02T23:22:21.560Z,"12km SE of Anza, CA",earthquake,,0.074,,5,reviewed,ci,ci
1982-01-17T10:04:21.010Z,32.939,-115.818,8.95,2.91,mc,0,55.5,,0.152,ci,ci104720,2016-02-02T22:03:41.610Z,"21km WSW of Westmorland, CA",earthquake,,0.205,,47,reviewed,ci,ci
1982-01-17T10:04:18.960Z,32.939,-115.822,6.5,2.9,ml,0,84.6,,0.119,ci,ci104721,2016-02-02T20:44:07.810Z,"22km WSW of Westmorland, CA",earthquake,,0.073,,7,reviewed,ci,ci
1982-01-16T10:31:57.300Z,35.909,-117.649,0.161,2.59,mc,0,58.3,,0.071,ci,ci104692,2016-02-02T22:03:40.190Z,"23km E of Little Lake, CA",earthquake,,0.423,,18,reviewed,ci,ci
1982-01-15T16:43:19.240Z,38.0228333,-118.6853333,5.521,2.94,md,13,82,0.08108,0.08,nc,nc1071285,2016-12-12T01:58:57.293Z,"29 km NW of Benton, California",earthquake,0.35,1.13,0.18,2,reviewed,nc,nc
1982-01-15T14:10:32.990Z,34.013,-116.401,3.808,2.52,mc,0,43.9,,0.156,ci,ci104662,2016-02-02T18:05:43.450Z,"11km ENE of Desert Hot Springs, CA",earthquake,,0.013,,34,reviewed,ci,ci
1982-01-15T12:25:55.010Z,34.004,-119.131,4.002,2.89,ml,0,68.3,,0.205,ci,ci104658,2016-02-02T19:25:40.390Z,"17km SSE of Port Hueneme, CA",earthquake,,0.05,,10,reviewed,ci,ci
1982-01-15T08:12:43.370Z,38.8085,-122.7696667,4.184,2.95,md,44,44,0.01171,0.07,nc,nc1071277,2016-12-12T01:58:26.040Z,"4 km WSW of Cobb, California",earthquake,0.15,0.3,0.11,50,reviewed,nc,nc
1982-01-15T07:44:24.560Z,32.97,-117.809,5.756,2.93,ml,0,194.2,,0.318,ci,ci104654,2016-02-02T18:05:42.330Z,"48km WSW of Carlsbad, CA",earthquake,,,,6,reviewed,ci,ci
1982-01-15T04:53:23.000Z,39.0911667,-123.496,18.184,2.93,md,7,206,0.3802,0.21,nc,nc1071273,2016-12-12T01:58:09.126Z,"5 km WNW of Philo, California",earthquake,2.8,2.14,0.17,27,reviewed,nc,nc
1982-01-14T22:43:40.250Z,48.0448333,-122.7596667,55.484,2.7,md,25,75,,0.21,uw,uw10127593,2016-07-24T22:29:03.590Z,"2 km NE of Port Hadlock-Irondale, Washington",earthquake,0.644,0.99,0.05,1,reviewed,uw,uw
1982-01-14T17:56:45.370Z,32.159,-115.764,5.803,2.65,mc,0,255.7,,0.306,ci,ci104638,2016-02-03T03:25:51.170Z,"50km SSW of Progreso, B.C., MX",earthquake,,,,10,reviewed,ci,ci
1982-01-14T06:56:02.940Z,35.063,-119.176,4.611,2.73,mc,0,103.2,,0.243,ci,ci104627,2016-02-03T00:41:40.860Z,"20km E of Maricopa, CA",earthquake,,,,31,reviewed,ci,ci
1982-01-14T06:07:01.020Z,36.6941667,-121.3205,4.174,2.88,md,61,33,0.02342,0.11,nc,nc1071234,2016-12-12T01:55:49.970Z,"10 km S of Tres Pinos, California",earthquake,0.16,0.37,0.14,83,reviewed,nc,nc
1982-01-14T05:23:50.440Z,39.0446667,-122.7081667,4.391,2.58,md,4,346,0.218,0.02,nc,nc1071228,2016-12-12T01:55:25.274Z,"3 km WNW of Clearlake Oaks, California",earthquake,5.19,8.41,0.41,6,reviewed,nc,nc
1982-01-14T05:22:44.870Z,38.8241667,-122.8196667,-0.746,2.72,md,33,45,0.03333,0.12,nc,nc1071226,2016-12-12T01:55:16.500Z,"8 km W of Cobb, California",earthquake,0.18,0.8,0.13,33,reviewed,nc,nc
1982-01-14T05:22:34.580Z,38.8218333,-122.8108333,-0.569,3.03,md,13,103,0.01892,0.06,nc,nc1071225,2016-12-12T01:55:10.810Z,"7 km W of Cobb, California",earthquake,0.26,0.64,0.24,10,reviewed,nc,nc
1982-01-13T19:15:14.160Z,32.133,-115.129,5.968,2.76,mc,0,237.4,,0.216,ci,ci104603,2016-02-03T02:04:52.900Z,"11km SSE of Alberto Oviedo Mota, B.C., MX",earthquake,,,,8,reviewed,ci,ci
1982-01-13T17:56:41.900Z,47.09,-66.614,10,3.9,mblg,,,,1.3,us,usp0001j0w,2014-11-07T00:30:40.639Z,"84 km W of Miramichi, Canada",earthquake,,,,,reviewed,us,us
1982-01-13T10:07:44.840Z,31.921,-116.219,5.577,2.63,mc,0,288.6,,0.234,ci,ci104586,2016-02-02T18:05:40.210Z,"38km E of Ensenada, B.C., MX",earthquake,,,,10,reviewed,ci,ci
1982-01-12T19:47:43.960Z,34.8506667,-120.9005,2.479,2.88,md,12,263,0.4099,0.08,nc,nc1071191,2016-12-12T01:53:04.382Z,"32 km WSW of Guadalupe, California",earthquake,2.55,3.64,0.23,13,reviewed,nc,nc
1982-01-12T15:09:12.420Z,35.02,-119.141,4.611,2.58,mc,0,98.2,,0.165,ci,ci104561,2016-02-02T22:03:33.400Z,"19km N of Pine Mountain Club, CA",earthquake,,,,24,reviewed,ci,ci
1982-01-12T09:05:41.070Z,36.6835,-121.3076667,4.334,2.59,md,60,31,0.03243,0.12,nc,nc1071173,2016-12-12T01:51:52.470Z,"11 km S of Tres Pinos, California",earthquake,0.19,0.43,0.16,64,reviewed,nc,nc
